h,t,n,h_p,i,w,C,W,V,M_y,M_Rd,M_y/M_Rd,V_z,V_Rd,V_z/V_Rd,P_z,N_Rd,P_z/N_Rd,u_z,u_z/u_zul,u_z,u_z/u_zul,f_gs0,f_gs1,f_gs2,fh_0,fh_1,fh_2,BC0,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10
1.242030501,0.153488055,5,0.586275578,3,5.53,90846.77,204.98,81.99,3277.24,4065.4,0.81,-767.22,911.64,0.84,316.07,10637.98,0.03,29.5,0.52,81.55,1.66,1.89,2.32,2.75,3.15,4.88,6.37,0,0,0,1,0,0,0,0,0,1,0
0.956523418,0.140438765,2,1.505297542,1,0.96,83882.14,176.78,70.71,-4935.82,3098.32,1.59,-813.72,837.5,0.97,502.4,49082.01,0.01,33.6,0.66,112.32,2.58,0.95,2.24,2.71,2.9,3.24,3.33,1,0,0,0,1,0,0,0,0,0,0
1.701376796,0.21190013,7,0.609667599,1,5.12,141210.1,319.28,127.71,-6089.43,5621.32,1.08,-1220.76,990.98,1.23,230.18,11197.49,0.02,12.5,0.21,32.18,0.64,1.74,2.55,3.84,4.69,4.96,6.72,0,0,0,0,0,0,0,0,1,0,0
1.513785005,0.21123299,4,1.123975396,2,4.2,126220.85,280.91,112.37,-7695.42,4985.9,1.54,-1364.43,962.9,1.42,335.1,29030.01,0.01,31.9,0.6,79.14,1.73,1.42,2.75,3.47,2.9,5.18,8.42,0,0,0,0,1,0,0,0,0,0,0
1.455441475,0.208512887,2,1.108337879,0,0.87,119177.83,262.97,105.19,-7510.02,4788.28,1.57,1198.71,953.08,1.26,766.49,28331.85,0.03,15,0.3,48.64,1.11,1.63,3.03,3.82,3.74,3.89,4.8,1,0,0,0,1,0,0,0,0,0,0
1.274442077,0.146851331,2,0.805606186,1,2.42,86388.77,192.18,76.87,-5859.9,4175.19,1.4,918.89,918.57,1,687.66,16743.62,0.04,20.7,0.38,65.16,1.4,1.34,2.36,2.86,2.63,3.65,4.22,0,0,0,0,1,0,0,0,1,0,0
1.884082913,0.123401709,2,1.280384898,2,4.8,94910.02,204.71,81.88,-6446.14,6240.19,1.03,-1046.19,1014.13,1.03,581.53,36551.31,0.02,22.4,0.42,54.79,1.18,1.49,2.36,3.73,2.88,4.47,6.5,0,0,0,0,1,0,0,0,0,0,0
1.906033516,0.211019963,2,1.459187627,0,2.31,148644.31,323.44,129.37,-9638.6,6314.54,1.53,-1529.89,1016.68,1.51,744.07,46348.17,0.02,18.3,0.35,67.68,1.49,1.79,2.93,5.34,3.86,4.22,7.36,0,0,0,0,1,0,0,0,1,0,0
2.611404181,0.065369405,2,1.094172001,0,0.61,60020.87,127.88,51.15,-4022.59,8703.8,0.46,680.02,1079.52,0.63,465.81,27707.84,0.02,8.4,0.16,23.11,0.52,2,4.16,5.47,4.39,5.42,7.33,1,1,0,1,0,0,0,0,0,1,1
1.183688164,0.261151224,3,1.099022388,2,5.01,138490.68,308.61,123.44,-8580.77,3867.79,2.22,-1490.54,898.51,1.66,511.1,27920.6,0.02,53.3,0.99,139.45,3.01,1.18,2.09,2.78,2.19,3.87,6.03,0,0,0,0,1,0,0,0,0,0,0
1.949831605,0.164151743,4,1.226441145,1,4.7,126295.32,279.49,111.79,-5907.17,6462.9,0.91,-1094.94,1021.62,1.07,283.32,33846.75,0.01,9.2,0.16,21.48,0.43,1.94,4.07,4.32,5.28,5.89,9.85,0,0,0,0,0,0,0,0,1,0,0
1.414870739,0.227906391,7,0.781378031,2,6.46,129792.51,292.54,117.02,-8279.51,4650.86,1.78,-1474.64,945.91,1.56,349.3,15974.63,0.02,46,0.84,106.01,2.25,1.43,2.28,2.86,2.62,5.1,8.69,0,0,0,0,1,0,0,0,0,0,0
1.41078794,0.125127882,2,0.992365718,2,6.57,81959.65,179.95,71.98,-6321.58,4637.03,1.36,-997.37,945.17,1.06,550.13,23459.39,0.02,40.5,0.74,97.6,2.07,1.28,1.94,2.62,2.23,3.51,4.34,0,0,0,0,1,0,0,0,0,0,0
1.093656182,0.195306897,2,1.308501601,2,6.6,114623.59,249.86,99.94,-8153.57,3562.83,2.29,-1258.15,876.38,1.44,700.02,38007.13,0.02,59.6,1.08,153.54,3.26,1.04,1.62,2.23,1.89,2.82,3.78,0,0,0,0,1,0,0,0,0,0,0
1.66493535,0.160579503,2,1.195028305,1,3.05,113175.61,247.68,99.07,-7137.6,5497.88,1.3,1087.38,985.91,1.1,854.77,32325.45,0.03,14.1,0.25,45.38,0.95,1.52,2.35,3.74,3,4.77,5.12,0,0,0,0,1,0,0,0,1,0,0
0.790221095,0.337792456,2,1.183651447,2,5.2,150971.46,334.67,133.87,-10550.44,2535.02,4.16,-1618.14,779.47,2.08,920.56,31784.21,0.03,123,2.27,340.04,7.32,0.88,1.29,1.45,1.44,1.85,2.88,0,0,0,0,1,0,0,0,0,0,0
0.950297534,0.286798775,2,1.139474154,3,6.65,151726.11,337,134.8,11364.1,3077.24,3.69,1613.64,835.57,1.93,1240.39,29731.62,0.04,215.6,3.71,698.71,14.01,0.78,1.3,1.94,1.19,2.28,2.84,0,0,0,0,0,0,0,0,0,1,0
1.370522261,0.170259982,6,0.673913419,2,5.33,97750.4,220.31,88.12,-6330.32,4500.64,1.41,-1160.67,937.71,1.24,305.26,12846.78,0.02,44.4,0.82,104.78,2.25,1.46,2.25,2.71,2.66,4.73,7.67,0,0,0,0,1,0,0,0,0,0,0
2.068891525,0.137336195,3,1.199077845,1,3.21,107333.86,235.91,94.36,-5281.82,6866.18,0.77,-971.99,1034.22,0.94,406.71,32519.35,0.01,8.3,0.15,19.65,0.41,2,3.82,4.44,5.12,6.04,9.74,0,0,0,0,1,0,0,0,1,0,0
2.235526085,0.158415407,2,1.269014478,0,1.04,117747.72,256.47,102.59,-7225.11,7430.61,0.97,-1147.85,1050.03,1.09,693.54,35971.55,0.02,7,0.14,25.89,0.59,2.03,4.05,5.99,4.86,5.31,7.34,1,0,0,0,1,0,0,0,0,0,0
1.422539711,0.229419693,4,1.282631755,1,3.19,140431.07,311.42,124.57,-6630.36,4676.83,1.42,-1231.01,947.29,1.3,293.16,36666.48,0.01,15.8,0.28,37.99,0.79,1.55,3.32,3.76,4.38,4.83,9.09,0,0,0,0,0,0,0,0,1,0,0
1.956991196,0.204031661,2,1.406579137,1,2.88,151526.31,330.82,132.33,-9049.69,6487.15,1.4,1373.31,1022.41,1.34,1053.01,43332.89,0.02,10.1,0.18,32.03,0.68,1.72,2.6,4.43,3.42,5.21,5.93,0,0,0,0,1,0,0,0,1,0,0
2.036256075,0.170003176,2,1.079492688,2,4.61,122497.03,270.48,108.19,-8268.32,6755.64,1.22,-1347.48,1030.88,1.31,753.56,27069.69,0.03,19.7,0.37,47.22,1.02,1.76,2.62,3.55,3.07,4.71,5.9,0,0,0,0,1,0,0,0,0,0,0
0.899415374,0.197347149,4,1.345775247,1,3.88,110037.43,242.17,96.87,-5398.29,2904.89,1.86,-988.51,819.11,1.21,220.07,39985.82,0.01,36.3,0.64,86.59,1.77,1.06,2.14,2.56,2.92,3.73,5.69,0,0,0,0,0,0,0,0,1,0,0
1.731677175,0.288279623,6,0.590220869,2,4.66,167586.2,379.37,151.75,-9089.59,5723.95,1.59,-1792.03,995.08,1.8,547.47,10730.81,0.05,32.7,0.61,74.17,1.61,1.62,2.48,2.65,3.11,4.34,6.69,0,0,0,0,1,0,0,0,0,0,0
1.293322444,0.279556245,3,1.323745251,3,5.99,165379.05,366.9,146.76,-6228.01,4239.14,1.47,-1608.85,922.49,1.74,805.38,38809.63,0.02,22.5,0.39,64.87,1.31,2.17,2.72,2.84,3.64,4.57,6.24,0,0,0,1,0,0,0,0,0,1,1
1.726668835,0.284264743,7,1.065727115,2,5.2,170945.28,383.73,153.49,-10225.96,5706.99,1.79,-1822.93,994.41,1.83,361.71,26479.08,0.01,29,0.54,66.01,1.42,1.63,2.91,3.61,3.23,6.02,11.18,0,0,0,0,1,0,0,0,0,0,0
1.53518641,0.279520839,5,1.011862874,2,6.33,161659.51,362.97,145.19,-9986.94,5058.39,1.97,-1753.95,966.37,1.82,412.71,24240.93,0.02,39.6,0.72,91.05,1.94,1.63,2.6,3.41,2.78,5.49,9.11,0,0,0,0,1,0,0,0,0,0,0
1.185778975,0.191964269,2,1.075076938,0,2.44,107908.46,237.95,95.18,-8200.82,3874.87,2.12,-1234.58,898.99,1.37,614.86,26879.41,0.02,47.5,0.89,162.64,3.56,1.39,1.88,4.43,2.49,3.28,5.05,0,0,0,0,1,0,0,0,1,0,0
1.883972883,0.088507429,2,1.197189808,2,5.35,71753.63,153.46,61.38,-5257.9,6239.82,0.84,-846.41,1014.12,0.84,466.57,32428.87,0.01,24.7,0.46,58.96,1.27,1.4,2.22,3.57,2.73,4.3,5.51,0,0,0,0,1,0,0,0,0,0,0
0.862312019,0.173439637,2,0.692171812,1,3.98,92052.2,206.23,82.49,-6371.76,2779.21,2.29,975.78,806.34,1.21,827.93,13345.63,0.06,68.1,1.19,221.1,4.5,0.96,1.59,1.87,1.65,2.45,2.87,0,0,0,0,0,0,0,0,1,0,0
1.599707961,0.182780012,2,1.164621711,1,1.43,114047.08,250.31,100.13,-7045.17,5276.94,1.34,1117.52,976.38,1.15,737.68,30890.47,0.02,11.5,0.22,37.75,0.85,1.67,3.14,4.27,3.72,4.52,5.37,0,0,0,0,1,0,0,0,0,0,0
0.951663852,0.337201983,3,0.7922346,2,1.69,142663.85,321.13,128.45,-7689.95,3081.86,2.5,-1444.12,835.99,1.73,592.37,16316.31,0.04,61.8,1.21,190.53,4.35,1.29,1.69,3.55,2.26,3.17,5.85,1,0,0,0,1,0,0,0,0,0,0
1.63146472,0.14379105,2,1.33932209,2,4.69,102403.13,220.99,88.39,-6886.8,5384.51,1.28,-1107.28,981.09,1.13,620.25,39639.27,0.02,26.5,0.49,67.5,1.46,1.37,2.18,3.4,2.67,4.12,5.01,0,0,0,0,1,0,0,0,0,0,0
1.220976591,0.160818174,2,0.785922647,2,5.24,91728.57,204.59,81.83,-6907.17,3994.09,1.73,-1109.16,907,1.22,624.29,16117.08,0.04,46.4,0.86,116.38,2.5,1.32,1.91,2.24,2.11,3.21,3.77,0,0,0,0,1,0,0,0,0,0,0
1.452335238,0.147936866,2,0.721794426,2,6.41,91236.91,204,81.6,-7045.98,4777.76,1.48,-1125.39,952.55,1.18,626.51,14183.34,0.04,40.3,0.73,93.14,1.98,1.42,2,2.2,2.27,3.56,3.91,0,0,0,0,1,0,0,0,0,0,0
1.66671133,0.183749259,4,0.949577153,2,4.45,115078.41,257.21,102.88,-6836.05,5503.9,1.24,-1276.1,986.16,1.29,333.35,21797.53,0.02,28.9,0.54,68.68,1.49,1.54,2.9,3.38,3.04,5.3,8.15,0,0,0,0,1,0,0,0,0,0,0
1.026979804,0.250361562,2,1.015117884,3,5.07,134967.57,300.47,120.19,9877.98,3336.98,2.96,1465.74,858.34,1.71,1121.06,24372.88,0.05,148,2.6,476.64,9.77,0.93,1.47,2.19,1.42,2.46,3.13,0,0,0,1,0,0,0,0,0,0,0
1.639814138,0.190808401,2,1.140565634,2,6.03,125899.04,277.6,111.04,-8700.37,5412.79,1.61,-1394.19,982.31,1.42,772.54,29781.4,0.03,31.2,0.57,74.53,1.59,1.47,2.2,3.06,2.5,3.97,4.85,0,0,0,0,1,0,0,0,0,0,0
2.363503695,0.199805737,7,0.544208229,3,2.44,140138.41,317.09,126.83,6171.25,7864.1,0.79,-1178.9,1060.93,1.11,346.44,9686.85,0.04,8.7,0.16,28.16,0.62,2.12,3.4,4.56,5.34,6.34,8.88,0,1,1,1,0,0,0,0,0,1,1
1.225635886,0.157475099,6,1.125361562,1,0.57,87068.83,192.59,77.04,-5943.46,4009.87,1.48,-985.42,908.04,1.09,216.84,29092.37,0.01,27.9,0.54,83.39,1.89,1.19,2.62,2.96,3.35,5.12,9.09,1,1,0,0,1,0,0,0,0,0,0
2.704415321,0.123554312,3,1.032252908,0,1.74,100665.09,222.33,88.93,-5770.95,9018.85,0.64,-1083.35,1085.75,1,367.81,25074.52,0.02,8.1,0.16,25.9,0.58,2.46,4.71,5.85,5,6.35,9.69,0,0,0,0,1,0,0,0,0,0,0
1.155236125,0.229256749,4,0.688307643,1,5.15,130181.75,293.73,117.49,-5459.72,3771.41,1.45,-1129.3,891.77,1.27,295.13,13238.94,0.02,25.7,0.44,62.9,1.25,1.57,2.22,2.73,3.33,3.79,4.88,0,0,0,0,0,0,0,0,1,0,0
1.881485105,0.076039873,2,1.103499889,1,4.31,65750.41,141.08,56.43,-4686.96,6231.39,0.75,701.37,1013.82,0.69,599.24,28117.84,0.02,15.4,0.27,51.42,1.04,1.43,2.11,3.79,2.91,4.57,5.16,0,0,0,0,0,0,0,0,1,0,0
1.275384903,0.259131044,2,0.879088461,0,3.76,143442.4,321.07,128.43,-10645.24,4178.38,2.55,-1638.69,918.77,1.78,764.02,19219.53,0.04,64.6,1.17,219.4,4.62,1.45,1.63,4.01,2.13,2.99,5.31,0,0,0,0,1,0,0,0,1,0,0
1.773576617,0.085476354,2,1.100932002,2,3.27,64406.27,138.34,55.33,-4706.36,5865.88,0.8,-770.31,1000.57,0.77,437.64,28004.62,0.02,19.9,0.38,54.73,1.21,1.47,2.44,3.58,3.03,4.43,6.25,1,0,0,0,1,0,0,0,0,0,0
1.947129607,0.120231554,2,1.338840842,1,4.86,103675.26,223.23,89.29,-6528.11,6453.74,1.01,976.05,1021.32,0.96,859.3,39613.49,0.02,15,0.26,50.96,1.02,1.51,2.18,3.99,3,4.69,5.38,0,0,0,0,0,0,0,0,1,0,0
1.378762364,0.198482811,2,0.884037018,1,2.07,114033.7,254.13,101.65,-7263.99,4528.55,1.6,1148.45,939.26,1.22,827.67,19394.03,0.04,17,0.32,51.84,1.13,1.48,2.6,3.21,2.9,3.88,4.53,0,0,0,0,1,0,0,0,0,0,0
1.207389116,0.134410605,2,1.053522229,2,3.37,80229.95,175.37,70.15,-5840.77,3948.07,1.48,-932.96,903.95,1.03,537.41,25961.78,0.02,35.9,0.68,101.59,2.24,1.27,2.08,2.74,2.43,3.44,4.09,1,0,0,0,1,0,0,0,0,0,0
1.18447268,0.162993774,6,0.903923035,1,3.31,94634.61,211.65,84.66,-4794.7,3870.44,1.24,-909.09,898.69,1.01,165.77,20105.13,0.01,21.9,0.39,54.01,1.12,1.4,2.9,3.25,3.78,4.6,7.44,0,0,0,0,0,0,0,0,1,0,0
2.250727177,0.076541454,4,1.076836109,1,6.8,70991.48,155.33,62.13,-3546.54,7482.1,0.47,-682.35,1051.38,0.65,176.58,26955.12,0.01,7.4,0.12,16.95,0.33,1.94,3.84,4.05,5.31,6.24,9.88,0,0,0,0,0,0,0,0,1,0,0
0.993199944,0.255547851,4,1.084882975,2,3,123073.12,274.52,109.81,-7622.46,3222.56,2.37,-1318.39,848.59,1.55,331.66,27303.02,0.01,59.6,1.14,170.83,3.8,1.09,1.85,2.85,2.24,3.75,7,1,0,0,0,1,0,0,0,0,0,0
1.279635191,0.156474307,2,1.412671208,1,6.81,114460.34,247.07,98.83,-7266.91,4192.78,1.73,1063.62,919.65,1.16,1009.73,43676.4,0.02,43.1,0.71,146.03,2.81,1.04,1.65,2.52,2,3.58,3.78,0,0,0,0,0,0,0,0,1,0,0
0.905910909,0.349094629,6,0.784625649,2,2.67,146243.35,329.99,131.99,-8707.35,2926.89,2.98,-1552.56,821.27,1.89,365.72,16076.34,0.02,84,1.61,243.82,5.46,1.13,1.54,2.63,1.97,3.59,6.64,1,0,0,0,1,0,0,0,0,0,0
0.99707979,0.151258364,7,0.810698986,0,5.5,84893.6,190.31,76.12,-8661.42,3235.7,2.68,1723.61,849.73,2.03,122.98,16908.25,0.01,106.7,1.86,345.05,7.02,1.32,1.86,2.83,1.76,3.84,5.96,0,0,0,0,1,0,0,0,1,0,0
1.127718806,0.330343366,2,1.11284101,1,1.39,156844.4,348.72,139.49,-9361.39,3678.2,2.55,1499.95,885.03,1.7,996.95,28531.9,0.04,26.6,0.52,81.99,1.85,1.35,2.25,2.76,2.74,3.39,3.54,0,0,0,0,1,0,0,0,0,0,0
1.329762936,0.190822974,3,0.759960413,2,6.88,109988.26,246.99,98.79,-6920.09,4362.58,1.59,-1265.26,929.83,1.36,460.54,15314.39,0.03,53.6,0.97,125.9,2.67,1.31,2.09,2.34,2.21,3.83,5.03,0,0,0,0,1,0,0,0,0,0,0
1.195905209,0.215735957,2,0.7799384,2,5.63,117132.13,262.39,104.96,-8558.19,3909.17,2.19,-1360.52,901.33,1.51,766.18,15929.67,0.05,52.2,0.96,129.23,2.77,1.3,1.83,2.14,2.01,3.06,3.6,0,0,0,0,1,0,0,0,0,0,0
1.121709466,0.25090158,4,0.613746762,2,0.12,131707.26,297.61,119.04,-6827.72,3657.85,1.87,-1262.88,883.53,1.43,465.14,11297.3,0.04,42.5,0.75,100.48,2.08,1.32,2.14,2.4,2.67,3.25,5.21,0,0,0,0,1,0,0,0,0,0,0
1.202566504,0.216689885,2,1.385099411,0,4.52,133190.35,290.53,116.21,-11290.9,3931.73,2.87,-1504.84,902.85,1.67,750.94,42133.6,0.02,69.8,1.24,242.92,5.03,1.3,1.58,3.77,2.11,2.98,5.48,0,0,0,0,1,0,0,0,1,0,0
1.198784709,0.274871945,7,0.62662816,0,3.93,143217.17,323.88,129.55,-11916.92,3918.92,3.04,2662.34,901.99,2.95,140.86,11616.85,0.01,70.7,1.27,227.23,4.76,1.61,1.92,3.52,2.15,3.89,7.19,0,0,0,0,1,0,0,0,1,0,0
1.458781719,0.265499532,2,0.98098433,2,3.29,147817.51,329.75,131.9,-9752.97,4799.59,2.03,-1580.22,953.66,1.66,914.66,23010.2,0.04,28.1,0.53,77.03,1.7,1.55,2.31,2.95,2.66,3.85,4.37,1,0,0,0,1,0,0,0,0,0,0
0.999307454,0.250967145,5,1.323841691,0,3.83,132134.26,292.83,117.13,-11571.55,3243.24,3.57,-1539.57,850.38,1.81,234.95,38814.73,0.01,95,1.71,309.07,6.5,1.37,1.97,2.88,1.86,4.15,6.39,0,0,0,0,1,0,0,0,1,0,0
1.481920004,0.188529119,2,0.862175941,2,6.88,115875.64,258.55,103.42,-8577.54,4877.97,1.76,-1350.84,957.61,1.41,748.89,18630.54,0.04,40,0.73,93.11,1.97,1.39,2.03,2.35,2.27,3.61,4.21,0,0,0,0,1,0,0,0,0,0,0
1.629417062,0.207907513,3,0.916373253,0,1.23,119956.51,268.11,107.25,-6493.67,5377.58,1.21,-1230.22,980.79,1.25,471.74,20558.4,0.02,16,0.31,50,1.14,1.79,3.37,4.73,4.17,4.44,8.6,1,0,0,0,1,0,0,0,0,0,0
1.024318576,0.129087836,3,1.051015735,2,4.95,73797.7,162.22,64.89,-5246.86,3327.96,1.58,-889.91,857.58,1.04,296.73,25856.28,0.01,60.4,1.12,161.79,3.49,1,1.94,2.46,2.06,3.64,5.81,0,0,0,0,1,0,0,0,0,0,0
1.666252375,0.221294284,6,1.031947374,2,5.86,137460.24,307.88,123.15,-8619.77,5502.34,1.57,-1521.15,986.09,1.54,310.17,25061.9,0.01,31.4,0.58,71.02,1.52,1.64,2.83,3.58,3.11,6,10.99,0,0,0,0,1,0,0,0,0,0,0
1.861346006,0.17309545,4,0.860323489,0,0.37,113832.58,255.02,102.01,4415.08,6163.17,0.72,-988.17,1011.44,0.98,425.14,18566.73,0.02,11.7,0.22,39.02,0.85,2.61,3.72,4.26,4.82,7.12,8.77,0,0,1,1,0,0,0,0,0,1,1
1.13324964,0.295706034,7,0.664708734,1,2.48,145171.67,328.15,131.26,-6723.12,3696.94,1.82,-1333.2,886.41,1.5,201.55,12600.35,0.02,28.2,0.52,73.34,1.57,1.38,2.5,2.77,3.35,3.99,6.67,0,0,0,0,1,0,0,0,1,0,0
2.092329502,0.217321366,7,0.65939796,0,2.95,145532.04,328.73,131.49,-10283.36,6945.57,1.48,2190.52,1036.57,2.11,80.36,12459.71,0.01,19,0.35,61.15,1.32,2.44,3.17,4.53,4.05,4.77,10.61,0,0,0,0,1,0,0,0,1,0,0
1.075513482,0.190465003,4,0.906128943,2,6.64,102615.16,229.61,91.84,-6965.85,3501.37,1.99,-1201,871.62,1.38,297.29,20184.99,0.02,70.9,1.29,176.1,3.74,1.13,1.87,2.59,2.04,4.07,6.44,0,0,0,0,1,0,0,0,0,0,0
2.348886013,0.142174751,2,1.361795068,1,3.54,125175.19,271.28,108.51,-7691.19,7814.59,0.98,1151.09,1059.73,1.09,930,40853.31,0.02,8.4,0.15,27.72,0.57,1.87,2.69,4.89,3.7,5.4,6.64,0,0,0,0,1,0,0,0,1,0,0
1.37889576,0.144957051,2,0.88069731,3,5.32,93846.44,208.4,83.36,7927.83,4529,1.75,1075.93,939.29,1.15,866.12,19276.15,0.05,78.9,1.38,257.92,5.27,1.18,1.94,2.83,1.88,2.95,3.93,0,0,0,1,0,0,0,0,0,1,1
0.706615806,0.232770443,3,0.75255692,2,4.99,104314.58,234.37,93.75,-6917.92,2251.83,3.07,-1197.93,744.37,1.61,436.84,15090.43,0.03,152.6,2.82,422.34,9.11,0.92,1.24,1.99,1.41,2.58,3.76,0,0,0,0,1,0,0,0,0,0,0
2.48759985,0.071358658,2,0.751600683,0,2.4,58827.52,129.67,51.87,-4404.17,8284.44,0.53,-771.18,1070.62,0.72,358.35,15061.67,0.02,13.2,0.25,48.02,1.05,2,3.48,5.14,4.05,4.41,7.46,0,0,0,0,1,0,0,0,1,0,0
0.958423972,0.181439996,2,0.615768433,3,6.97,99650.23,224.19,89.68,8827.66,3104.76,2.84,1175.27,838.09,1.4,938.82,11347.01,0.08,196,3.36,640.93,12.81,0.84,1.12,1.79,1.26,1.82,2.44,0,0,0,0,0,0,0,0,0,1,0
1.467157006,0.18098405,4,0.803712726,2,3.18,103897.05,233.09,93.24,-6110.87,4827.96,1.27,-1155.77,955.1,1.21,321.4,16682.68,0.02,30.5,0.58,80.42,1.78,1.5,2.64,3.14,2.98,4.63,7.33,1,0,0,0,1,0,0,0,0,0,0
2.2051332,0.273682147,5,0.983611882,0,2.29,181750.17,408.24,163.29,-11592.04,7327.66,1.58,2266.17,1047.29,2.16,229.1,23113.44,0.01,14.3,0.27,44.39,0.98,2.7,3.71,4.85,4.6,5.35,11.38,0,0,0,0,1,0,0,0,1,0,0
1.611650467,0.172477826,2,1.215927243,3,4.67,120367.1,264.02,105.61,9090.52,5317.4,1.71,1255.37,978.17,1.28,1012.55,33333.18,0.03,54.3,0.96,176.19,3.64,1.35,2.48,3.37,2.24,3.68,4.82,0,0,0,1,0,0,0,0,0,1,1
2.498111725,0.10004507,2,1.522591829,2,3.91,96230.41,202.27,80.91,-5971.2,8320.05,0.72,-977.63,1071.4,0.91,544.82,50129.31,0.01,14.1,0.27,34.14,0.75,1.68,2.78,4.87,3.52,5.28,7.08,0,0,0,0,1,0,0,0,0,0,0
1.787481189,0.090982676,2,1.199401736,2,4.28,70978.31,151.75,60.7,-5113.66,5912.98,0.87,-829.68,1002.35,0.83,463.54,32534.89,0.01,23.5,0.44,59.43,1.29,1.4,2.27,3.58,2.82,4.31,5.46,0,0,0,0,1,0,0,0,0,0,0
0.677262485,0.350481838,2,1.230334163,0,0.52,143471.61,317.13,126.85,-9551.81,2152.4,4.44,1438.57,730.89,1.97,932.46,34038.04,0.03,181.6,3.48,572.24,12.78,0.84,1.07,1.45,1.33,2.03,2.24,0,1,1,0,0,0,0,0,0,0,0
1.671045542,0.06522768,2,1.139655948,4,6.81,50046.52,105.22,42.09,-3592.76,5518.58,0.65,-576.79,986.77,0.59,350.6,29739.91,0.01,12.4,0.24,45.02,1.03,1.36,3.21,4.61,3.98,4.24,5.38,1,0,0,0,1,0,0,0,0,0,0
1.577288508,0.222431526,5,1.265995026,2,3.23,133237.62,295.68,118.27,-7983.74,5201,1.54,-1401.62,972.97,1.44,290.53,35818.46,0.01,24.5,0.47,62.61,1.39,1.47,2.97,3.59,3.39,5.66,9.86,1,0,0,0,1,0,0,0,0,0,0
1.680329204,0.135410592,4,0.762272537,3,6.2,93897.46,210.58,84.23,3339.45,5550.03,0.6,-782.92,988.07,0.79,387.74,15384.78,0.03,17.4,0.3,50.4,1.02,2.54,2.99,3.44,4.02,6.57,7.34,0,0,0,1,0,0,0,0,0,1,1
1.654427886,0.219377488,2,1.231873393,2,2.99,137432.13,302.39,120.96,-8733.78,5462.29,1.6,-1429.95,984.41,1.45,826.47,34113.84,0.02,20.5,0.39,58.02,1.29,1.61,2.59,3.54,3.06,4.39,5.12,1,0,0,0,1,0,0,0,0,0,0
1.855942011,0.177141204,3,1.154068351,2,4.77,121253.86,268.24,107.3,-7223.09,6144.87,1.18,-1305.97,1010.8,1.29,441.16,30401.07,0.02,24.2,0.45,56.97,1.23,1.56,3.24,3.64,3.05,5.56,7.99,0,0,0,0,1,0,0,0,0,0,0
1.268437266,0.276372075,3,0.789867282,2,2.42,137951.85,310.32,124.13,-7408.07,4154.85,1.78,-1431.68,917.3,1.56,581.28,16241.4,0.04,37.1,0.72,106.94,2.41,1.49,2.26,3.18,2.76,3.81,6.28,1,0,0,0,1,0,0,0,0,0,0
1.102066636,0.163903251,2,0.961994827,3,5.39,97755.47,216.5,86.6,7846.69,3591.31,2.19,1114.36,878.55,1.27,871.56,22272.28,0.04,122.7,2.14,398.39,8.12,0.99,1.63,2.43,1.54,2.66,3.42,0,0,0,1,0,0,0,0,0,1,0
1.719658971,0.222887367,2,1.089945197,3,3.67,146364.82,324.89,129.96,10138.07,5683.25,1.78,1515.65,993.47,1.53,1191.89,27523.21,0.04,40.6,0.73,129.52,2.73,1.52,2.62,3.52,2.54,3.69,4.93,0,0,0,1,0,0,0,0,0,1,1
1.52725637,0.201629058,2,1.304794431,1,3,133608.14,292.44,116.98,-8114.86,5031.53,1.61,1241.66,965.09,1.29,970.56,37813.37,0.03,16.8,0.3,53.3,1.12,1.42,2.25,3.54,2.82,4.58,4.76,0,0,0,0,0,0,0,0,1,0,0
1.694479108,0.189186737,2,1.10547924,2,1.22,116758.72,257.32,102.93,-7324.86,5597.96,1.31,-1184.63,990.04,1.2,724.96,28205.28,0.03,11.9,0.23,41.18,0.95,1.77,3.32,4.55,4.03,4.44,5.57,1,0,0,0,1,0,0,0,0,0,0
1.438908696,0.138406962,7,0.640617192,1,4.29,88493.93,199.37,79.75,-4346.41,4732.28,0.92,-856.24,950.2,0.9,146.85,11971.4,0.01,16.1,0.28,40.46,0.82,1.58,2.58,3.45,4.38,4.77,7.28,0,0,0,0,0,0,0,0,1,0,0
1.46922648,0.137586951,2,0.922539413,1,3.09,90310.37,199.67,79.87,-6097.09,4834.97,1.26,935.75,955.46,0.98,741.08,20785.18,0.04,18.3,0.33,58.82,1.23,1.4,2.28,3.12,2.71,4.19,4.61,0,0,0,0,0,0,0,0,1,0,0
2.251955986,0.154314145,2,1.127790451,1,2.68,121736.79,267.74,107.1,-7704.34,7486.26,1.03,1172.4,1051.48,1.12,883.39,29201.82,0.03,7.5,0.14,23.69,0.5,1.94,2.91,4.64,3.78,5.52,6.55,0,0,0,0,1,0,0,0,1,0,0
1.865711331,0.176626623,2,0.996118426,1,6.52,135473,301.04,120.42,-8766.7,6177.96,1.42,1301.7,1011.96,1.29,1229.37,23608.63,0.05,20.1,0.33,70.12,1.36,1.49,2.21,3.14,2.69,4.3,5.28,0,0,0,0,0,0,0,0,1,0,0
2.112198591,0.188340768,2,0.554094851,2,5.1,128904.43,290.86,116.34,-9013.46,7012.87,1.29,-1495.52,1038.52,1.44,848.12,9904.02,0.09,22.9,0.42,47.81,1.03,1.62,2.34,2.56,3.04,3.62,4.18,0,0,0,0,1,0,0,0,0,0,0
